id,place_a_id,place_b_id,true_distance_km
MX--TN,MX,TN,10344.659740336068
MX--TO,MX,TO,9422.267789051213
MX--TR,MX,TR,11768.795374105772
MX--TZ,MX,TZ,14938.231690550672
MX--UA,MX,UA,10833.717889250147
MX--UG,MX,UG,14328.303430681613
MX--US,MX,US,3030.093510534221
MX--UY,MX,UY,7532.566339585039
MX--UZ,MX,UZ,13173.101091980598
MX--VN,MX,VN,14772.36666926787
MX--VU,MX,VU,10914.54079434984
MX--WS,MX,WS,8763.774299485003
MX--ZA,MX,ZA,14607.47105898857
MX--ZM,MX,ZM,14449.658732195481
MX--ZW,MX,ZW,14791.10168854421
MY--MZ,MY,MZ,8095.990205945421
MY--NA,MY,NA,9597.69909703597
MY--NG,MY,NG,10420.365898604718
MY--NL,MY,NL,10191.674131483782
MY--NO,MY,NO,9756.41766681565
MY--NP,MY,NP,3226.98966265436
MY--NZ,MY,NZ,8841.078241919804
MY--OM,MY,OM,5155.848807870263
MY--PA,MY,PA,18655.00400175422
MY--PE,MY,PE,19013.09740368873
MY--PG,MY,PG,5235.816802181299
MY--PH,MY,PH,2466.062114353582
MY--PK,MY,PK,4494.739093847033
MY--PL,MY,PL,9097.205754114833
MY--PT,MY,PT,11578.724073923351
MY--QA,MY,QA,5894.0563868425525
MY--RO,MY,RO,8621.965101579704
MY--RS,MY,RS,9070.83880484272
MY--RU,MY,RU,8120.2776123462945
MY--RW,MY,RW,7991.721981182306
MY--SA,MY,SA,6341.828455301534
MY--SB,MY,SB,6609.321546619804
MY--SE,MY,SE,9341.491142366964
MY--SG,MY,SG,316.8988719686071
MY--SN,MY,SN,13043.639094479997
MY--TH,MY,TH,1177.7394610704162
MY--TN,MY,TN,9938.654532736822
MY--TO,MY,TO,9425.701750275633
MY--TR,MY,TR,7987.759450740217
MY--TZ,MY,TZ,7402.73482591565
MY--UA,MY,UA,8411.290456319653
MY--UG,MY,UG,7695.632173548251
MY--US,MY,US,15344.127499182949
MY--UY,MY,UY,15824.497372452375
MY--UZ,MY,UZ,5322.883501830892
MY--VN,MY,VN,2027.1201148112582
MY--VU,MY,VU,7662.006962397205
MY--WS,MY,WS,9730.400411529747
MY--ZA,MY,ZA,8519.437119588007
MY--ZM,MY,ZM,8338.146049124984
MY--ZW,MY,ZW,8085.2629079196995
MZ--NA,MZ,NA,1617.1547081063597
MZ--NG,MZ,NG,4730.997452941835
MZ--NL,MZ,NL,9083.249368202642
MZ--NO,MZ,NO,9724.4459678251
MZ--NP,MZ,NP,8193.637791248608
MZ--NZ,MZ,NZ,11604.95920597465
MZ--OM,MZ,OM,6158.293019955521
MZ--PA,MZ,PA,12656.475562519694
MZ--PE,MZ,PE,11332.632121438339
MZ--PG,MZ,PG,11945.441730460221
MZ--PH,MZ,PH,10557.130368226006
MZ--PK,MZ,PK,7873.69094472026
MZ--PL,MZ,PL,8736.506463987955
MZ--PT,MZ,PT,8375.383595609803
MZ--QA,MZ,QA,6024.231499071567
MZ--RO,MZ,RO,7821.859333630893
MZ--RS,MZ,RS,7933.056208511094
MZ--RU,MZ,RU,9065.46293016901
MZ--RW,MZ,RW,2669.6373755290924
MZ--SA,MZ,SA,5802.455896759946
MZ--SB,MZ,SB,13115.160110203267
MZ--SE,MZ,SE,9547.421205402194
MZ--SG,MZ,SG,8211.201838878242
MZ--SN,MZ,SN,7045.149278109172
MZ--TH,MZ,TH,8563.67610171478
MZ--TN,MZ,TN,7332.856636778241
MZ--TO,MZ,TO,13998.125858937601
MZ--TR,MZ,TR,7293.386326850938
MZ--TZ,MZ,TZ,2213.618958304214
MZ--UA,MZ,UA,8463.405909920784
MZ--UG,MZ,UG,2906.8939237546506
MZ--US,MZ,US,13410.253666305256
MZ--UY,MZ,UY,8307.240405775214
MZ--UZ,MZ,UZ,8354.510013635863
MZ--VN,MZ,VN,9461.885456547925
MZ--VU,MZ,VU,13214.459514047772
MZ--WS,MZ,WS,14881.055520309317
MZ--ZA,MZ,ZA,437.9605499282224
MZ--ZM,MZ,ZM,1249.7314422495083
MZ--ZW,MZ,ZW,915.057328610879
NA--NG,NA,NG,3653.3293871807696
NA--NL,NA,NL,8383.482462412901
NA--NO,NA,NO,9160.211392229196
NA--NP,NA,NP,9202.37657392383
NA--NZ,NA,NZ,12569.98407116899
NA--OM,NA,OM,6803.246948262947
NA--PA,NA,PA,11069.957720468175
NA--PE,NA,PE,9925.153513447578
NA--PG,NA,PG,13534.88492888127
NA--PH,NA,PH,12030.828425400887
NA--PK,NA,PK,8606.549409663012
NA--PL,NA,PL,8297.063157621911
NA--PT,NA,PT,7316.067913645264
NA--QA,NA,QA,6470.381172214637
NA--RO,NA,RO,7475.780121390986
NA--RS,NA,RS,7469.8566486768905
NA--RU,NA,RU,8893.567775530326
NA--RW,NA,RW,2677.9291786461395
NA--SA,NA,SA,6130.030558356236
NA--SB,NA,SB,14643.04460874487
NA--SE,NA,SE,9079.355011301726
NA--SG,NA,SG,9739.086048355242
NA--SN,NA,SN,5586.623729451651
NA--TH,NA,TH,9936.92515640258
NA--TN,NA,TN,6611.458997248667
NA--TO,NA,TO,14989.71872040495
NA--TR,NA,TR,7110.17045770758
NA--TZ,NA,TZ,2702.8893300005825
NA--UA,NA,UA,8193.840454900606
NA--UG,NA,UG,3038.8840219415974
NA--US,NA,US,11891.452773060013
NA--UY,NA,UY,7133.64151997471
NA--UZ,NA,UZ,8888.634914198521
NA--VN,NA,VN,10768.483590933281
NA--VU,NA,VU,14565.93314852716
NA--WS,NA,WS,15864.550532124316
NA--ZA,NA,ZA,1184.2314005778449
NA--ZM,NA,ZM,1419.3962386925864
NA--ZW,NA,ZW,1550.0734878251449
NG--NL,NG,NL,4803.701354562851
NG--NO,NG,NO,5646.7717130159035
NG--NP,NG,NP,8351.350478609456
NG--NZ,NG,NZ,16223.187399540882
NG--OM,NG,OM,5654.964293731907
NG--PA,NG,PA,9543.62386190842
NG--PE,NG,PE,9643.897366310626
NG--PG,NG,PG,15606.654160001539
NG--PH,NG,PH,12235.34688266842
NG--PK,NG,PK,7205.476952378416
NG--PL,NG,PL,4940.545235260267
NG--PT,NG,PT,3682.00110841764
NG--QA,NG,QA,4983.643582531216
NG--RO,NG,RO,4307.757882103816
NG--RS,NG,RS,4151.574454930787
NG--RU,NG,RU,5807.769283957347
NG--RW,NG,RW,2781.0426121241567
NG--SA,NG,SA,4500.0833361671885
NG--SB,NG,SB,17006.510043026243
NG--SE,NG,SE,5648.083214797142
NG--SG,NG,SG,10690.478531487915
NG--SN,NG,SN,2792.475346325268
NG--TH,NG,TH,10098.775445297742
NG--TN,NG,TN,3081.572525734272
NG--TO,NG,TO,18639.326726091025
NG--TR,NG,TR,4240.937563878063
NG--TZ,NG,TZ,3557.1927842916293
NG--UA,NG,UA,5050.317778330715
NG--UG,NG,UG,2940.7115469264595
NG--US,NG,US,8912.837189115719
NG--UY,NG,UY,8268.41120304098
NG--UZ,NG,UZ,6999.260211789585
NG--VN,NG,VN,10509.155498205999
NG--VU,NG,VU,17742.05773187746
NG--WS,NG,WS,19472.45327265993
NG--ZA,NG,ZA,4454.133473532923
NG--ZM,NG,ZM,3546.7169108009534
NG--ZW,NG,ZW,3941.454327675122
NL--NO,NL,NO,916.4123574186069
NL--NP,NL,NP,6986.280769995927
NL--NZ,NL,NZ,18559.7377139544
NL--OM,NL,OM,5516.176605599555
NL--PA,NL,PA,8847.585782259703
NL--PE,NL,PE,10520.554598873148
NL--PG,NL,PG,14164.081545855348
NL--PH,NL,PH,10403.669642766034
NL--PK,NL,PK,5697.10532452438
NL--PL,NL,PL,1094.9218044055763
NL--PT,NL,PT,1863.734590183404
NL--QA,NL,QA,4913.428694703748
NL--RO,NL,RO,1789.2358717064328
NL--RS,NL,RS,1415.6122859663958
NL--RU,NL,RU,2153.7587182460625
NL--RW,NL,RW,6464.278220805646
NL--SA,NL,SA,4668.278240051819
NL--SB,NL,SB,14740.246397114142
NL--SE,NL,SE,1131.6300553848139
NL--SG,NL,SG,10501.875707111722
NL--SN,NL,SN,4622.391187616452
NL--TH,NL,TH,9184.527369269523
NL--TN,NL,TN,1776.5520601210303
NL--TO,NL,TO,16539.823296008486
NL--TR,NL,TR,2538.4405504203605
NL--TZ,NL,TZ,7113.778557184179
NL--UA,NL,UA,1785.0113835275376
NL--UG,NL,UG,6317.524898484901
NL--US,NL,US,6206.190650303078
NL--UY,NL,UY,11331.131884206841
NL--UZ,NL,UZ,4889.475570266186
NL--VN,NL,VN,8893.9631609998
NL--VU,NL,VU,15899.792139573194
NL--WS,NL,WS,15721.94096172607
NL--ZA,NL,ZA,8939.953838554835
NL--ZM,NL,ZM,7838.67800934252
NL--ZW,NL,ZW,8174.03361476448
NO--NP,NO,NP,6529.835022210055
NO--NZ,NO,NZ,17661.515954076174
NO--OM,NO,OM,5461.804761008516
NO--PA,NO,PA,9165.235256418691
NO--PE,NO,PE,11033.614836586856
NO--PG,NO,PG,13347.648509367631
NO--PH,NO,PH,9696.528062913647
NO--PK,NO,PK,5312.256150502484
NO--PL,NO,PL,1063.2419616955133
NO--PT,NO,PT,2741.1243604470806
NO--QA,NO,QA,4954.737446585661
NO--RO,NO,RO,2006.5511499337738
NO--RS,NO,RS,1801.2326786764495
NO--RU,NO,RU,1648.9149949297591
NO--RW,NO,RW,7064.031960259741
NO--SA,NO,SA,4801.67564551418
NO--SB,NO,SB,13845.907299820974
NO--SE,NO,SE,419.02432565533144
NO--SG,NO,SG,10056.000762360305
NO--SN,NO,SN,5518.823019077122
NO--TH,NO,TH,8681.465564165668
NO--TN,NO,TN,2570.7061169190347
NO--TO,NO,TO,15671.663786763896
NO--TR,NO,TR,2704.0156611690363
NO--TZ,NO,TZ,7652.737178326697
NO--UA,NO,UA,1632.1575353448625
NO--UG,NO,UG,6873.9152196927225
NO--US,NO,US,6247.236504991629
NO--UY,NO,UY,12147.57168377732
NO--UZ,NO,UZ,4442.2258070473
NO--VN,NO,VN,8283.764374187
NO--VU,NO,VU,14987.37502561388
NO--WS,NO,WS,14885.68884978876
NO--ZA,NO,ZA,9623.202914754816
NO--ZM,NO,ZM,8498.263443511198
NO--ZW,NO,ZW,8809.419092122484
NP--NZ,NP,NZ,11943.300555827274
NP--OM,NP,OM,2715.5419509364065
NP--PA,NP,PA,15632.976078637377
NP--PE,NP,PE,17491.88351560836
NP--PG,NP,PG,7826.998989132811
NP--PH,NP,PH,3959.9675130027895
NP--PK,NP,PK,1338.1883486401364
NP--PL,NP,PL,5896.207924333988
NP--PT,NP,PT,8498.332396350197
NP--QA,NP,QA,3367.995979004616
NP--RO,NP,RO,5516.46712099343
NP--RS,NP,RS,5960.52053696068
NP--RU,NP,RU,4893.9537573865955
NP--RW,NP,RW,6755.956224602809
NP--SA,NP,SA,3852.635044114337
NP--SB,NP,SB,9015.144334707087
NP--SE,NP,SE,6114.564877452548
NP--SG,NP,SG,3529.335073429375
NP--SN,NP,SN,10477.335395655235
NP--TH,NP,TH,2208.5912302980732
NP--TN,NP,TN,6972.408578079292
NP--TO,NP,TO,11972.504118707804
NP--TR,NP,TR,4966.330119114702
NP--TZ,NP,TZ,6513.105469763539
NP--UA,NP,UA,5219.978400486919
NP--UG,NP,UG,6383.482199534925
NP--US,NP,US,12405.133485744807
NP--UY,NP,UY,16298.878357970645
NP--UZ,NP,UZ,2099.893691661445
NP--VN,NP,VN,2207.187891160316
NP--VU,NP,VU,10253.409695075909
NP--WS,NP,WS,11978.672131238565
NP--ZA,NP,ZA,8503.786250301178
NP--ZM,NP,ZM,7783.812557262222
NP--ZW,NP,ZW,7719.837928273884
NZ--OM,NZ,OM,13855.49789049105
NZ--PA,NZ,PA,11974.447415972587
NZ--PE,NZ,PE,10603.194453734135
NZ--PG,NZ,PG,4448.034641920524
NZ--PH,NZ,PH,8297.851486247824
NZ--PK,NZ,PK,13275.521678301031
NZ--PL,NZ,PL,17691.173617194832
NZ--PT,NZ,PT,19574.147927995775
NZ--QA,NZ,QA,14551.201162563011
NZ--RO,NZ,RO,17454.50767769802
NZ--RS,NZ,RS,17901.747623896885
NZ--RU,NZ,RU,16540.092712129524
NZ--RW,NZ,RW,14042.885338535352
NZ--SA,NZ,SA,14909.574515612963
NZ--SB,NZ,SB,3819.856517654063
NZ--SE,NZ,SE,17431.595018365642
NZ--SG,NZ,SG,8524.39955416985
NZ--SN,NZ,SN,16831.97657147853
NZ--TH,NZ,TH,9738.52130758697
NZ--TN,NZ,TN,18600.746151243373
NZ--TO,NZ,TO,2425.725764193346
NZ--TR,NZ,TR,16822.326113303774
NZ--TZ,NZ,TZ,13304.17710041557
NZ--UA,NZ,UA,17096.747525416675
NZ--UG,NZ,UG,14095.79245940337
NZ--US,NZ,US,14074.670366616207
NZ--UY,NZ,UY,10101.157026924444
NZ--UZ,NZ,UZ,13988.425615157512
NZ--VN,NZ,VN,9897.357844060565
NZ--VU,NZ,VU,2684.5348126322237
NZ--WS,NZ,WS,3311.7401942995084
NZ--ZA,NZ,ZA,11827.417766624114
NZ--ZM,NZ,ZM,12846.136861411627
NZ--ZW,NZ,ZW,12473.36089852098
OM--PA,OM,PA,14214.909294179639
OM--PE,OM,PE,15180.083604309139
OM--PG,OM,PG,10290.96324044929
OM--PH,OM,PH,6592.075522978374
OM--PK,OM,PK,1807.4470969358867
OM--PL,OM,PL,4497.163082116284
OM--PT,OM,PT,6524.297409161879
OM--QA,OM,QA,739.3693190461778
OM--RO,OM,RO,3745.3584592649654
OM--RS,OM,RS,4170.104789810405
OM--RU,OM,RU,3961.5929944091577
OM--RW,OM,RW,4188.999152971988
OM--SA,OM,SA,1206.784041783346
OM--SB,OM,SB,11582.684242052414
OM--SE,OM,SE,5070.737221302157
OM--SG,OM,SG,5467.365629106078
OM--SN,OM,SN,7976.044137614642
OM--TH,OM,TH,4537.485392531595
OM--TN,OM,TN,4829.857022955794
OM--TO,OM,TO,14515.12804919279
OM--TR,OM,TR,3016.478102837385
OM--TZ,OM,TZ,4126.612499080772
OM--UA,OM,UA,3839.8939773738857
OM--UG,OM,UG,3812.71147026301
OM--US,OM,US,11689.9562924408
OM--UY,OM,UY,13671.642688840044
OM--UZ,OM,UZ,2201.4226150239397
OM--VN,OM,VN,4855.111716363418
OM--VU,OM,VU,12750.224542391523
OM--WS,OM,WS,14642.04782599259
OM--ZA,OM,ZA,6362.647238799406
OM--ZM,OM,ZM,5433.0715209639375
OM--ZW,OM,ZW,5474.602152855096
PA--PE,PA,PE,2340.292949252986
PA--PG,PA,PG,14905.168782372046
PA--PH,PA,PH,16564.39520453176
PA--PK,PA,PK,14477.068016496049
PA--PL,PA,PL,9934.361079191727
PA--PT,PA,PT,7692.408213037765
PA--QA,PA,QA,13508.165912051369
PA--RO,PA,RO,10534.258083365747
PA--RS,PA,RS,10092.24832389941
PA--RU,PA,RU,10814.110618690618
PA--RW,PA,RW,12206.211754627206
PA--SA,PA,SA,13115.590962944276
PA--SB,PA,SB,13507.477581404259
PA--SE,PA,SE,9584.237930516418
PA--SG,PA,SG,18811.325627285587
PA--SN,PA,SN,6773.2927143419865
PA--TH,PA,TH,17491.096178034866
PA--TN,PA,TN,9395.930575086064
PA--TO,PA,TO,10957.506066054457
PA--TR,PA,TR,11228.512938408247
PA--TZ,PA,TZ,12896.722693608579
PA--UA,PA,UA,10626.926475769636
PA--UG,PA,UG,12442.84133058522
PA--US,PA,US,3325.215648522738
PA--UY,PA,UY,5438.859095379452
PA--UZ,PA,UZ,13594.59557031042
PA--VN,PA,VN,16634.156900402486
PA--VU,PA,VU,12655.066621646383
PA--WS,PA,WS,10488.785035384819
PA--ZA,PA,ZA,12219.6658686556
PA--ZM,PA,ZM,12179.37528953887
PA--ZW,PA,ZW,12489.018284524771
PE--PG,PE,PG,14588.498067915374
PE--PH,PE,PH,18061.562360216984
PE--PK,PE,PK,16162.263423580987
PE--PL,PE,PL,11605.331422578916
PE--PT,PE,PT,8998.891148044428
PE--QA,PE,QA,14447.728724700153
PE--RO,PE,RO,11981.270210655885
PE--RS,PE,RS,11535.537605537229
PE--RU,PE,RU,12642.025820968918
PE--RW,PE,RW,11831.762266437076
PE--SA,PE,SA,13973.306966781403
PE--SB,PE,SB,13294.362041871036
PE--SE,PE,SE,11441.259792616573
PE--SG,PE,SG,18810.963551971927
PE--SN,PE,SN,7204.605952041671
PE--TH,PE,TH,19698.995438807557
PE--TN,PE,TN,10561.981573914787
PE--TO,PE,TO,10367.513976107744
PE--TR,PE,TR,12558.030392220066
PE--TZ,PE,TZ,12329.431436465999
PE--UA,PE,UA,12276.18489244182
PE--UG,PE,UG,12161.536840103645
PE--US,PE,US,5639.750595100949
PE--UY,PE,UY,3291.115964347781
PE--UZ,PE,UZ,15408.316722980486
PE--VN,PE,VN,18964.769886212795
PE--VU,PE,VU,12129.511836649277
PE--WS,PE,WS,10196.702414777266
PE--ZA,PE,ZA,10927.706572983134
PE--ZM,PE,ZM,11264.630172457417
PE--ZW,PE,ZW,11470.250890453255
PG--PH,PG,PH,3931.640134423067
PG--PK,PG,PK,9144.93118854706
PG--PL,PG,PL,13247.047449270145
PG--PT,PG,PT,16003.679126391928
PG--QA,PG,QA,11024.985693929128
PG--RO,PG,RO,13192.788121498259
PG--RS,PG,RS,13603.105973365227
PG--RU,PG,RU,12093.85832023428
PG--RW,PG,RW,12953.033579385467
PG--SA,PG,SA,11497.442312593934
PG--SB,PG,SB,1400.9053079154696
PG--SE,PG,SE,13042.012185251673
PG--SG,PG,SG,4949.569377006219
PG--SN,PG,SN,18265.800822091296
PG--TH,PG,TH,5760.1419920789895
PG--TN,PG,TN,14746.870926639749
PG--TO,PG,TO,4225.20134482748
PG--TR,PG,TR,12753.447423839452
PG--TZ,PG,TZ,12237.215546806916
PG--UA,PG,UA,12691.987340355032
PG--UG,PG,UG,12724.74374230604
PG--US,PG,US,14552.442173548901
PG--UY,PG,UY,14521.525192227848
PG--UZ,PG,UZ,9705.131911795008
PG--VN,PG,VN,5641.408011302688
PG--VU,PG,VU,2459.440466681962
PG--WS,PG,WS,4498.922405482294
PG--ZA,PG,ZA,12362.594879149588
PG--ZM,PG,ZM,12756.342712427797
PG--ZW,PG,ZW,12393.179205115552
PH--PK,PH,PK,5243.043281285031
PH--PL,PH,PL,9401.353126559421
PH--PT,PH,PT,12158.658514091412
PH--QA,PH,QA,7291.758975073772
PH--RO,PH,RO,9267.287468906932
PH--RS,PH,RS,9685.404935606488
PH--RU,PH,RU,8263.687185942246
PH--RW,PH,RW,10171.17863455256
PH--SA,PH,SA,7777.541785883041
PH--SB,PH,SB,5056.831216644656
PH--SE,PH,SE,9334.537508472053
PH--SG,PH,SG,2390.7414869355152
PH--SN,PH,SN,14418.882901521349
PH--TH,PH,TH,2210.5386059799803
PH--TN,PH,TN,10815.233024948906
PH--TO,PH,TO,8012.961117653795
PH--TR,PH,TR,8825.320128288235
PH--TZ,PH,TZ,9678.483597737211
PH--UA,PH,UA,8803.13834931306
PH--UG,PH,UG,9836.326500520754
PH--US,PH,US,13794.409050888704
PH--UY,PH,UY,17743.036030345735
PH--UZ,PH,UZ,5773.5325339047295
PH--VN,PH,VN,1753.51520467526
PH--VU,PH,VU,6308.201415244423
PH--WS,PH,WS,8050.747558318936
PH--ZA,PH,ZA,10977.236086385761
PH--ZM,PH,ZM,10721.906817723646
PH--ZW,PH,ZW,10497.794552044848
PK--PL,PK,PL,4602.495627474602
PK--PT,PK,PT,7163.814796154422
PK--QA,PK,QA,2289.536346758989
PK--RO,PK,RO,4181.35055314904
PK--RS,PK,RS,4626.743529520161
PK--RU,PK,RU,3663.3667982996626
PK--RW,PK,RW,5994.698195141419
PK--SA,PK,SA,2746.9203972212576
PK--SB,PK,SB,10294.663499002647
PK--SE,PK,SE,4893.339704305134
PK--SG,PK,SG,4805.798234579985
PK--SN,PK,SN,9176.75777699108
PK--TH,PK,TH,3537.00596976539
PK--TN,PK,TN,5636.8914473679415
PK--TO,PK,TO,13241.317413414403
PK--TR,PK,TR,3630.164700361784
PK--TZ,PK,TZ,5918.593677349072
PK--UA,PK,UA,3917.0789197104828
PK--UG,PK,UG,5618.749031727315
PK--US,PK,US,11400.093863122374
PK--UY,PK,UY,15409.46849362355
PK--UZ,PK,UZ,911.254687093418
PK--VN,PK,VN,3505.121440740511
PK--VU,PK,VU,11551.16050769493
PK--WS,PK,WS,13168.19848410069
PK--ZA,PK,ZA,8112.013533205837
PK--ZM,PK,ZM,7225.3236694345605
PK--ZW,PK,ZW,7244.442054747014
PL--PT,PL,PT,2764.3828082154164
PL--QA,PL,QA,3943.3388240871404
PL--RO,PL,RO,947.2518794955888
PL--RS,PL,RS,827.2980335652052
PL--RU,PL,RU,1153.7042757281965
PL--RW,PL,RW,6067.352656633549
PL--SA,PL,SA,3759.573078472261
PL--SB,PL,SB,13992.101593667861
PL--SE,PL,SE,811.0678916510533
PL--SG,PL,SG,9407.779211369656
PL--SN,PL,SN,5374.182544640709
PL--TH,PL,TH,8098.393477126799
PL--TN,PL,TN,1915.2358250220718
PL--TO,PL,TO,16281.357680931698
PL--TR,PL,TR,1643.9711830727663
PL--TZ,PL,TZ,6625.089583909204
PL--UA,PL,UA,692.6191579526396
PL--UG,PL,UG,5857.107535705121
PL--US,PL,US,7193.4756064615285
PL--UY,PL,UY,12199.21005435099
PL--UZ,PL,UZ,3802.985324265376
PL--VN,PL,VN,7841.5860049775565
PL--VU,PL,VU,15235.315957231514
PL--WS,PL,WS,15595.983321214448
PL--ZA,PL,ZA,8664.282423992168
PL--ZM,PL,ZM,7529.247026898163
PL--ZW,PL,ZW,7822.841069298793
PT--QA,PT,QA,5816.574644680826
PT--RO,PT,RO,2982.4697794552976
PT--RS,PT,RS,2537.848986406523
PT--RU,PT,RU,3914.4159356158557
PT--RW,PT,RW,6032.752301796642
PT--SA,PT,SA,5439.2308630361285
PT--SB,PT,SB,16584.554233680767
PT--SE,PT,SE,2995.36350558735
PT--SG,PT,SG,11895.612616239241
PT--SN,PT,SN,2783.0075400457886
PT--TH,PT,TH,10700.203395730496
PT--TN,PT,TN,1712.9863981075932
PT--TO,PT,TO,17649.94345672996
PT--TR,PT,TR,3591.021107942153
PT--TZ,PT,TZ,6791.6053069734035
PT--UA,PT,UA,3358.8699560469204
PT--UG,PT,UG,6012.857634853202
PT--US,PT,US,5747.733844579292
PT--UY,PT,UY,9477.996641905562
PT--UZ,PT,UZ,6461.527742693305
PT--VN,PT,VN,10555.511894474732
PT--VU,PT,VU,17664.733855435716
PT--WS,PT,WS,16765.0526041418
PT--ZA,PT,ZA,8125.504330805197
PT--ZM,PT,ZM,7149.063650404625
PT--ZW,PT,ZW,7531.381421874694
QA--RO,QA,RO,3125.4483119530264
QA--RS,QA,RS,3531.111989257714
QA--RU,QA,RU,3567.7879431262654
QA--RW,QA,RW,3800.6064420283865
QA--SA,QA,SA,486.1095101475836
QA--SB,QA,SB,12305.855779377425
QA--SE,QA,SE,4584.79776087558
QA--SG,QA,SG,6205.020253686826
QA--SN,QA,SN,7243.196876720815
QA--TH,QA,TH,5267.419654240695
QA--TN,QA,TN,4113.010240852028
QA--TO,QA,TO,15246.871182407252
QA--TR,QA,TR,2379.6666349636275
QA--TZ,QA,TZ,3878.258227611571
QA--UA,QA,UA,3322.9638047490484
QA--UG,QA,UG,3433.0580061219475
QA--US,QA,US,11117.613382907713
QA--UY,QA,UY,13121.00508231258
QA--UZ,QA,UZ,2418.2803192336783
QA--VN,QA,VN,5545.096630065515
QA--VU,QA,VU,13484.418186143432
QA--WS,QA,WS,15339.366896974749
QA--ZA,QA,ZA,6173.59948866245
QA--ZM,QA,ZM,5161.005510496967
QA--ZW,QA,ZW,5260.151740202674
RO--RS,RO,RS,448.88049915643234
RO--RU,RO,RU,1500.320200804588
RO--RW,RO,RW,5153.083377997383
RO--SA,RO,SA,2884.8366371774937
RO--SB,RO,SB,14134.59556812225
RO--SE,RO,SE,1745.8160338533548
RO--SG,RO,SG,8938.09669025004
RO--SN,RO,SN,5258.941196852763
RO--TH,RO,TH,7717.858818746419
RO--TN,RO,TN,1587.1732838641703
RO--TO,RO,TO,16767.835155284487
RO--TR,RO,TR,749.7363433879308
RO--TZ,RO,TZ,5688.917689300242
RO--UA,RO,UA,745.320558680516
RO--UG,RO,UG,4928.912813587977
RO--US,RO,US,7995.423973060191
RO--UY,RO,UY,12074.3715892451
RO--UZ,RO,UZ,3505.170869539727
RO--VN,RO,VN,7605.208787971388
RO--VU,RO,VU,15420.259230304846
RO--WS,RO,WS,16218.258412866386
RO--ZA,RO,ZA,7769.374868902908
RO--ZM,RO,ZM,6630.777801854615
RO--ZW,RO,ZW,6911.125599597723
RS--RU,RS,RU,1715.115506740624
RS--RW,RS,RW,5267.5431840490355
RS--SA,RS,SA,3260.895741165904
RS--SB,RS,SB,14499.99240643119
RS--SE,RS,SE,1624.836597492011
RS--SG,RS,SG,9386.976288087719
RS--SN,RS,SN,4883.53537469477
RS--TH,RS,TH,8163.682984294208
RS--TN,RS,TN,1241.4439537532473
RS--TO,RS,TO,17013.303375185365
RS--TR,RS,TR,1154.8129885058418
RS--TZ,RS,TZ,5852.068869636772
RS--UA,RS,UA,978.3729473074634
RS--UG,RS,UG,5072.766962372453
RS--US,RS,US,7606.590710242482
RS--UY,RS,UY,11719.270619481353
RS--UZ,RS,UZ,3936.0156547242937
RS--VN,RS,VN,8036.7012744630765
RS--VU,RS,VU,15778.306241108083
RS--WS,RS,WS,16382.850604226871
RS--ZA,RS,ZA,7848.967214678845
RS--ZM,RS,ZM,6716.7386048731205
RS--ZW,RS,ZW,7018.234591139757
RU--RW,RU,RW,6433.965428167404
RU--SA,RU,SA,3534.752218874367
RU--SB,RU,SB,12856.91288980308
RU--SE,RU,SE,1229.9731142543035
RU--SG,RU,SG,8423.25704331817
RU--SN,RU,SN,6512.783222072082
RU--TH,RU,TH,7067.659230722097
RU--TN,RU,TN,2947.5366470670674
RU--TO,RU,TO,15303.109185189896
RU--TR,RU,TR,1794.0390917111781
RU--TZ,RU,TZ,6867.0776383606935
RU--UA,RU,UA,758.4899016199972
RU--UG,RU,UG,6162.83446921005
RU--US,RU,US,7841.159346134234
RU--UY,RU,UY,13347.716787574569
RU--UZ,RU,UZ,2798.738165174592
RU--VN,RU,VN,6741.157984103333
RU--VU,RU,VU,14114.715361410732
RU--WS,RU,WS,14719.333491095322
RU--ZA,RU,ZA,9069.35134739535
RU--ZM,RU,ZM,7934.663004110156
RU--ZW,RU,ZW,8175.309946170991
RW--SA,RW,SA,3452.102975259275
RW--SB,RW,SB,14338.519102628527
RW--SE,RW,SE,6878.376713059651
RW--SG,RW,SG,8221.41567937317
RW--SN,RW,SN,5552.39053996496
RW--TH,RW,TH,7961.6269983871825
RW--TN,RW,TN,4758.217954997164
RW--TO,RW,TO,16265.057502841728
RW--TR,RW,TR,4646.281774351861
RW--TZ,RW,TZ,786.2450457115517
RW--UA,RW,UA,5805.23412650611
RW--UG,RW,UG,376.6426734287269
RW--US,RW,US,11622.247667961363
RW--UY,RW,UY,9545.674532836689
RW--UZ,RW,UZ,6217.497197412539
RW--VN,RW,VN,8621.345416676919
RW--VU,RW,VU,14962.092701120999
RW--WS,RW,WS,17052.67676969268
RW--ZA,RW,ZA,2635.6665323069883
RW--ZM,RW,ZM,1501.801097522413
RW--ZW,RW,ZW,1758.0909994189374
SA--SB,SA,SB,12786.827090785158
SA--SE,SA,SE,4455.253572286667
SA--SG,SA,SG,6650.377147627449
SA--SN,SA,SN,6769.35265921719
SA--TH,SA,TH,5743.87829967849
SA--TN,SA,TN,3727.2651129661485
SA--TO,SA,TO,15721.886269165168
SA--TR,SA,TR,2136.6388154460656
SA--TZ,SA,TZ,3613.574172900528
SA--UA,SA,UA,3186.9350881907417
